hq_id,original_file,identity,split,image_path
19607,200197.jpg,9680,test,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\19607.jpg
19608,137587.jpg,3962,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\19608.jpg
19609,149713.jpg,1446,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\19609.jpg
19610,159468.jpg,7722,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\19610.jpg
19611,103194.jpg,6556,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\19611.jpg
19612,136855.jpg,4720,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\19612.jpg
19613,118115.jpg,371,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\19613.jpg
19614,172368.jpg,1588,val,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\19614.jpg
19615,141945.jpg,2168,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\19615.jpg
19616,069770.jpg,3021,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\19616.jpg
19617,047285.jpg,4091,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\19617.jpg
19618,121185.jpg,985,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\19618.jpg
19619,177396.jpg,4441,val,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\19619.jpg
19620,134459.jpg,4506,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\19620.jpg
19621,176027.jpg,2034,val,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\19621.jpg
19622,070600.jpg,10084,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\19622.jpg
19623,015709.jpg,8922,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\19623.jpg
19624,034103.jpg,1351,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\19624.jpg
19625,191537.jpg,5185,test,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\19625.jpg
19626,069562.jpg,4439,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\19626.jpg
19627,159359.jpg,3870,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\19627.jpg
19628,049000.jpg,4330,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\19628.jpg
19629,146356.jpg,4759,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\19629.jpg
19630,107742.jpg,3751,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\19630.jpg
19631,078376.jpg,3714,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\19631.jpg
19632,016494.jpg,5547,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\19632.jpg
19633,097200.jpg,4319,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\19633.jpg
19634,026591.jpg,3010,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\19634.jpg
19635,018765.jpg,3641,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\19635.jpg
19636,033882.jpg,706,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\19636.jpg
19637,092083.jpg,5042,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\19637.jpg
19638,182443.jpg,1621,val,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\19638.jpg
19639,152780.jpg,85,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\19639.jpg
19640,068554.jpg,4438,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\19640.jpg
19641,094080.jpg,4720,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\19641.jpg
19642,157949.jpg,396,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\19642.jpg
19643,008737.jpg,4735,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\19643.jpg
19644,188462.jpg,7488,test,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\19644.jpg
19645,102812.jpg,1014,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\19645.jpg
19646,092817.jpg,9876,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\19646.jpg
19647,198246.jpg,7488,test,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\19647.jpg
19648,085664.jpg,9669,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\19648.jpg
19649,105438.jpg,4201,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\19649.jpg
19650,183547.jpg,6703,test,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\19650.jpg
19651,052506.jpg,6034,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\19651.jpg
19652,043799.jpg,5001,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\19652.jpg
19653,162600.jpg,5911,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\19653.jpg
19654,178809.jpg,1588,val,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\19654.jpg
19655,132055.jpg,1797,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\19655.jpg
19656,087069.jpg,6864,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\19656.jpg
19657,155274.jpg,4496,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\19657.jpg
19658,095215.jpg,746,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\19658.jpg
19659,151229.jpg,1598,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\19659.jpg
19660,032588.jpg,8089,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\19660.jpg
19661,075202.jpg,1571,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\19661.jpg
19662,173102.jpg,859,val,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\19662.jpg
19663,143735.jpg,7539,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\19663.jpg
19664,087281.jpg,9700,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\19664.jpg
19665,098039.jpg,1179,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\19665.jpg
19666,071032.jpg,9843,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\19666.jpg
19667,108707.jpg,1408,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\19667.jpg
19668,110227.jpg,4993,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\19668.jpg
19669,158406.jpg,3847,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\19669.jpg
19670,048808.jpg,5310,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\19670.jpg
19671,024660.jpg,2815,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\19671.jpg
19672,125754.jpg,4298,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\19672.jpg
19673,151952.jpg,9654,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\19673.jpg
19674,048389.jpg,3459,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\19674.jpg
19675,132275.jpg,1874,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\19675.jpg
19676,127214.jpg,7133,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\19676.jpg
19677,083457.jpg,3706,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\19677.jpg
19678,191515.jpg,8918,test,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\19678.jpg
19679,143566.jpg,8543,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\19679.jpg
19680,011033.jpg,2628,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\19680.jpg
19681,180990.jpg,649,val,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\19681.jpg
19682,075234.jpg,2208,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\19682.jpg
19683,141301.jpg,6151,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\19683.jpg
19684,200329.jpg,8624,test,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\19684.jpg
19685,168502.jpg,727,val,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\19685.jpg
19686,076905.jpg,7162,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\19686.jpg
19687,047597.jpg,4825,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\19687.jpg
19688,121602.jpg,2242,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\19688.jpg
19689,124883.jpg,6643,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\19689.jpg
19690,184483.jpg,7095,test,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\19690.jpg
19691,059357.jpg,8817,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\19691.jpg
19692,139712.jpg,8854,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\19692.jpg
19693,143955.jpg,1394,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\19693.jpg
19694,162128.jpg,7722,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\19694.jpg
19695,130466.jpg,7151,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\19695.jpg
19696,146389.jpg,8528,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\19696.jpg
19697,014891.jpg,5849,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\19697.jpg
19698,099589.jpg,7374,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\19698.jpg
19699,153919.jpg,2097,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\19699.jpg
19700,175712.jpg,953,val,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\19700.jpg
19701,005409.jpg,2097,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\19701.jpg
19702,102592.jpg,9065,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\19702.jpg
19703,008198.jpg,4168,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\19703.jpg
19704,197320.jpg,5433,test,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\19704.jpg
19705,191596.jpg,5987,test,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\19705.jpg
19706,169214.jpg,965,val,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\19706.jpg
19707,089199.jpg,4503,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\19707.jpg
19708,077665.jpg,1959,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\19708.jpg
19709,165302.jpg,3092,val,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\19709.jpg
19710,162778.jpg,2327,val,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\19710.jpg
19711,070918.jpg,4298,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\19711.jpg
19712,092644.jpg,8989,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\19712.jpg
19713,147162.jpg,5503,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\19713.jpg
19714,004760.jpg,4625,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\19714.jpg
19715,192481.jpg,8853,test,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\19715.jpg
19716,170613.jpg,317,val,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\19716.jpg
19717,089289.jpg,320,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\19717.jpg
19718,108612.jpg,632,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\19718.jpg
19719,142751.jpg,8592,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\19719.jpg
19720,142344.jpg,6556,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\19720.jpg
19721,032066.jpg,1812,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\19721.jpg
19722,157110.jpg,3706,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\19722.jpg
19723,175135.jpg,1967,val,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\19723.jpg
19724,155195.jpg,3318,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\19724.jpg
19725,104852.jpg,9179,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\19725.jpg
19726,169059.jpg,4458,val,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\19726.jpg
19727,188657.jpg,6230,test,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\19727.jpg
19728,095712.jpg,2718,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\19728.jpg
19729,081213.jpg,1560,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\19729.jpg
19730,195944.jpg,8420,test,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\19730.jpg
19731,021651.jpg,1672,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\19731.jpg
19732,104335.jpg,9183,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\19732.jpg
19733,068070.jpg,742,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\19733.jpg
19734,033062.jpg,5121,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\19734.jpg
19735,050277.jpg,2515,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\19735.jpg
19736,199561.jpg,5545,test,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\19736.jpg
19737,011958.jpg,361,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\19737.jpg
19738,035261.jpg,5488,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\19738.jpg
19739,074141.jpg,8867,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\19739.jpg
19740,040040.jpg,5008,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\19740.jpg
19741,013174.jpg,6305,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\19741.jpg
19742,182778.jpg,6135,test,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\19742.jpg
19743,005445.jpg,1435,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\19743.jpg
19744,101268.jpg,7565,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\19744.jpg
19745,089696.jpg,2178,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\19745.jpg
19746,024374.jpg,612,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\19746.jpg
19747,190213.jpg,9014,test,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\19747.jpg
19748,000258.jpg,5489,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\19748.jpg
19749,115370.jpg,4174,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\19749.jpg
19750,056402.jpg,1914,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\19750.jpg
19751,176351.jpg,2107,val,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\19751.jpg
19752,027622.jpg,2143,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\19752.jpg
19753,044138.jpg,8126,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\19753.jpg
19754,108178.jpg,557,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\19754.jpg
19755,163184.jpg,1235,val,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\19755.jpg
19756,027559.jpg,5805,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\19756.jpg
19757,129728.jpg,7949,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\19757.jpg
19758,072668.jpg,9962,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\19758.jpg
19759,153471.jpg,8899,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\19759.jpg
19760,027423.jpg,6839,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\19760.jpg
19761,142228.jpg,7178,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\19761.jpg
19762,090428.jpg,290,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\19762.jpg
19763,167408.jpg,4518,val,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\19763.jpg
19764,016800.jpg,557,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\19764.jpg
19765,107548.jpg,8702,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\19765.jpg
19766,092114.jpg,2611,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\19766.jpg
19767,131704.jpg,1180,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\19767.jpg
19768,156085.jpg,4577,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\19768.jpg
19769,010359.jpg,2473,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\19769.jpg
19770,052241.jpg,7609,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\19770.jpg
19771,063413.jpg,1883,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\19771.jpg
19772,171433.jpg,1934,val,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\19772.jpg
19773,050147.jpg,3304,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\19773.jpg
19774,022623.jpg,9946,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\19774.jpg
19775,064560.jpg,9903,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\19775.jpg
19776,190293.jpg,7729,test,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\19776.jpg
19777,090551.jpg,5937,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\19777.jpg
19778,196455.jpg,8527,test,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\19778.jpg
19779,162631.jpg,1865,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\19779.jpg
19780,133712.jpg,6898,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\19780.jpg
19781,018592.jpg,458,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\19781.jpg
19782,051454.jpg,7187,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\19782.jpg
19783,047062.jpg,1442,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\19783.jpg
19784,023964.jpg,6583,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\19784.jpg
19785,000540.jpg,10015,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\19785.jpg
19786,093311.jpg,2545,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\19786.jpg
19787,083878.jpg,495,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\19787.jpg
19788,023440.jpg,5391,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\19788.jpg
19789,025190.jpg,7369,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\19789.jpg
19790,178580.jpg,158,val,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\19790.jpg
19791,047629.jpg,3798,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\19791.jpg
19792,099961.jpg,3625,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\19792.jpg
19793,103941.jpg,1270,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\19793.jpg
19794,119338.jpg,4322,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\19794.jpg
19795,201621.jpg,7179,test,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\19795.jpg
19796,132447.jpg,10055,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\19796.jpg
19797,017050.jpg,5122,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\19797.jpg
19798,170336.jpg,2500,val,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\19798.jpg
19799,186071.jpg,9859,test,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\19799.jpg
19800,066387.jpg,988,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\19800.jpg
19801,079823.jpg,4876,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\19801.jpg
19802,131602.jpg,7502,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\19802.jpg
19803,034874.jpg,10100,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\19803.jpg
19804,024024.jpg,563,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\19804.jpg
19805,117147.jpg,4945,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\19805.jpg
19806,022838.jpg,4825,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\19806.jpg
19807,002929.jpg,8304,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\19807.jpg
19808,027583.jpg,8133,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\19808.jpg
19809,165449.jpg,3565,val,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\19809.jpg
19810,132265.jpg,6926,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\19810.jpg
19811,097386.jpg,1238,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\19811.jpg
19812,101855.jpg,8184,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\19812.jpg
19813,081885.jpg,2238,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\19813.jpg
19814,061248.jpg,6989,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\19814.jpg
19815,050365.jpg,1672,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\19815.jpg
19816,181143.jpg,627,val,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\19816.jpg
19817,114188.jpg,175,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\19817.jpg
19818,191641.jpg,5061,test,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\19818.jpg
19819,102038.jpg,3067,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\19819.jpg
19820,068814.jpg,5884,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\19820.jpg
19821,200145.jpg,7921,test,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\19821.jpg
19822,160375.jpg,9401,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\19822.jpg
19823,095988.jpg,9414,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\19823.jpg
19824,154792.jpg,2390,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\19824.jpg
19825,185140.jpg,6080,test,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\19825.jpg
19826,001456.jpg,3016,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\19826.jpg
19827,153856.jpg,4197,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\19827.jpg
19828,017596.jpg,3203,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\19828.jpg
