hq_id,original_file,identity,split,image_path,source_sha256
10597,084492.jpg,8087,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\10597.jpg,2fc564390d3873d4b0eec2091fe73c032b2eddfe2c9360ed62e430a5da26701c
10598,113638.jpg,7932,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\10598.jpg,8c4858479e6724cba2a000a89a074c690c65fe2050acdad2fa68f534c968e8db
10599,088510.jpg,234,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\10599.jpg,164826b86d2358b1dc1c5c7c28b5692dc28efbfcc1a5104b26287119354818f8
10600,186679.jpg,7789,test,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\10600.jpg,9d12e4ba1a94761208cee9d248d15b3a7df4567e60f4d5cb6b8f4c7c1d08bd5f
10601,101829.jpg,6536,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\10601.jpg,3b4ebcf0c9720a60ba8946c4d15e36d9ba4bc9450b85de76fb76d64de4e0f358
10602,111079.jpg,7977,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\10602.jpg,86cfe7b1199346c8b43d3f1a7eb33c12d34682263f442d8922c6bbb72f296b6e
10603,085611.jpg,7022,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\10603.jpg,c5e748c9f08d43ecaf8218838691cecb1ac7af4b24b51eee5fff0ac644b1630a
10604,083964.jpg,2882,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\10604.jpg,d6f7a739be8d295b9417cdaee0fca35e47cac27a7ad5e7d32ec2cf865b609067
10605,197497.jpg,7990,test,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\10605.jpg,acc814d1ceb15dd9036a6171e3eb45922777826742aace9579d9a9886bfa6f4d
10606,005455.jpg,7398,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\10606.jpg,3a0a4114aa7ebdb5b194010d781bd8f80168e580e122fe922a1fad3ffd60ad2e
10607,097470.jpg,5897,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\10607.jpg,e97ae864ce192136d546c0d10ad9f380cb32cbd506c8d5dc9b2c156a9719bd93
10608,063108.jpg,3018,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\10608.jpg,4ec25cbaa4ec0833d3e81943d89472b0e0367f4b67c3b33c3f024f67beb7630e
10609,044524.jpg,9144,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\10609.jpg,ed93655aaef9d731b87faf0981b9c2fbd0cb9b3b388066d3ad13062e4e358610
10610,019879.jpg,9962,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\10610.jpg,a93517779221f5361a4873f23c59f2ba2a35c4d5abffabf82ea068028cd33762
10611,009399.jpg,7256,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\10611.jpg,adcc65174f349069cea7a434a545b2b9ca144745964a1115c230774a76911009
10612,074064.jpg,919,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\10612.jpg,876812b3016a4088a42f5ef85604a6dcc37bf1a84e3c2aa04d35c61387894c23
10613,053457.jpg,6096,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\10613.jpg,675351bf87f2b0f4094b0e070522f656349cef93129d3e9552762a653efb6259
10614,028241.jpg,6412,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\10614.jpg,b2708cd822d445d46d7e5ca679232f0e508c933becf55d51bf2ca8ce696d7c80
10615,046581.jpg,7623,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\10615.jpg,62cb015c5a382e7a7770609d65d8caf23dd51fe5799e62b0848452b379ca2462
10616,117376.jpg,9245,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\10616.jpg,18f1fea1db63870a68cc0d854a6eed3d1a9fe503955b1adb1bba10166941d087
10617,188011.jpg,7921,test,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\10617.jpg,d2ba88c21a0919315f54720e7f4786a743e4140bd9100662f7260ce9a273b1fe
10618,044257.jpg,6018,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\10618.jpg,a44b7418867dc4f592f393b43aa87da7d3ee32374385573bc21267cb4049267a
10619,035712.jpg,4209,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\10619.jpg,861987ec7abf1935106ddc4476ae788be37e4b80a0a3fa1e2daee1cf7375cecc
10620,030542.jpg,6401,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\10620.jpg,b146cd9c8e41b9296ff9978ba71a8de2d8397a46b38861dd627c5d2bdcd887fe
10621,068164.jpg,4941,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\10621.jpg,2263419f7f11307dbaafbc60b761c7e2c3795ab1cf7a4a2d15874e9b429b461f
10622,056726.jpg,1401,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\10622.jpg,5bc802c74549394902bb9f276af50705465ec4615ac5da36e186b785bff9de79
10623,109281.jpg,918,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\10623.jpg,e14c9ab4f51459480d73b4d940e69eadd50a13f4867ec1befcc05e12e16e5557
10624,020913.jpg,7101,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\10624.jpg,a72d5d5c35308400c8ba36dce374e1d97a74bc85ca4fde7138d909365b596d99
10625,022688.jpg,2562,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\10625.jpg,743d3bf4388e1b4b7d89c361ecd0ae91f1ec02b26b233152f729e6c81188cfcb
10626,165807.jpg,2034,val,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\10626.jpg,ff41c38a68ef0664ab4d1f7fc39a956f9b852e70b0a99f0f0d129024edfd7845
10627,195390.jpg,5585,test,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\10627.jpg,c5ec0bb39ff0f2e6997920186d3748bdc63a175155def7d55fab1d0990d40317
10628,047762.jpg,5221,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\10628.jpg,f74f632118ba8feacd473c41951496733a002dc5ed52f5893adc4ac04610cc1f
10629,132169.jpg,7361,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\10629.jpg,8a9288dca7521e304ed1beb35c84659101facf1661831fbf78cfa9d002f4abd2
10630,033452.jpg,2865,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\10630.jpg,fe0c91f0151a622d5b60571776c923998a155d511de87d18c6b8640f549c4d5d
10631,148118.jpg,1578,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\10631.jpg,4ab3dd2d03b5b43056c0986aab78e2773306687d6d548d9e5bbad5346e474d93
10632,177305.jpg,125,val,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\10632.jpg,0da34bf1c35dd9ec8a8eb06eb9587fb301272d49deb844f64707f667b8047ac2
10633,081839.jpg,9245,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\10633.jpg,7756cb3291685aeb8970ac29459b0b2003eff433e358e5eeb21e395081570fb4
10634,020294.jpg,6322,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\10634.jpg,dcda952c44704e410e411a095f3f98843f6ad73a1732f9089110de52aed497b2
10635,064615.jpg,2793,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\10635.jpg,ef45d6a649b05f6ff54707a2fc4d5d89ad0b7f092947d47bf69fbbbeac6549ab
10636,082977.jpg,1962,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\10636.jpg,e8711ed2afe2128353f21301c3282dfa1970b0f13b6111ab9a4c2c9c7576815e
10637,140597.jpg,280,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\10637.jpg,3d3093fe13b7f13de877a12fc6eada4c24775b2c5555a2f267c01f9c75c4f7c0
10638,172778.jpg,4696,val,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\10638.jpg,dc27feb864c783725fd792793ceba81828b836e7825eccb5f481536a327eff20
10639,173806.jpg,2546,val,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\10639.jpg,80d24ace4b9d79498e973018ec8074163731aafea3f578aab1b7833226311944
10640,103255.jpg,6936,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\10640.jpg,9a35e6f71adcdfe12e952a34c1fd60287d8913bc7f6cb1d1096cc80f0fb33e6e
10641,087239.jpg,9245,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\10641.jpg,70f732df62b65f1481d5bfd2fdf62748ca9a304f096215e5b6cf05f0a915e13d
10642,199610.jpg,7429,test,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\10642.jpg,8581aebd1b69cf9143c6e2773b93fb4dc89dcebb03be2b2e7e742530e2e9d91d
10643,170911.jpg,3140,val,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\10643.jpg,cf7ddd6a132b0ae1d10258ee75e45528e91bdda5954403c0df3fcbeef15ead17
10644,201091.jpg,9988,test,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\10644.jpg,f22c6b7ace06de12c256f568ae3ccf91125e2fd35f403b082c6b4ba5fc8b8018
10645,194890.jpg,8880,test,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\10645.jpg,6c3845942d6ea24ed3158958308feb708602eabe15b319da5e3b1365de8f994e
10646,193157.jpg,7789,test,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\10646.jpg,63817587c2d5522be339f50a9055db4e38b3abf8a667e191c19168af1c4f6f1f
10647,062422.jpg,4991,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\10647.jpg,46fd39d46be1ec2451bc158e87d3d0105fdef65e6ff0a1dcbf8ba90f44cdce7d
10648,126751.jpg,4620,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\10648.jpg,a80ab2106f9212336218a5f94def8d42608d33136d02dcd9df1bf82890c61434
10649,180550.jpg,462,val,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\10649.jpg,70923f764310b99b57bdcb573f806b1915778141377be2886ffff0e36f046f1b
10650,130125.jpg,5579,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\10650.jpg,4628f22b9df3ff61687075380accae3ebb6a18a99ccbc3824e28ef5e9cc3b19c
10651,085736.jpg,9915,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\10651.jpg,958e12eee1f453f4d647829e94d0103f7a75fa31916627c622caafe062ef84cc
10652,159821.jpg,1817,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\10652.jpg,5f316121ae7e4b56fa3ebefdccc66a7dab29aad88647e580485610a7f45e1a52
10653,117902.jpg,5029,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\10653.jpg,9009c585469a40b48fe18330a6832eef9d525a94f338625831b65fdb2c1e8624
10654,035179.jpg,3463,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\10654.jpg,db6c54757ae0a2085e0f26b4c44d7f6707ed9407f7a6b2e0fc7f28bfbf903bc4
10655,162910.jpg,1026,val,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\10655.jpg,ad9b2da35794aa680362368fddaaaf3570b4f63d9aefe8fffdda366428dc904c
10656,017107.jpg,1475,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\10656.jpg,2b7b040a58ead8e6d5384b2918234bf77068b5c0df130e404fb97dc2cc9a4c4f
10657,018272.jpg,165,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\10657.jpg,6a46a179d57133426380af4f6639d2b9902105febf81417caf4cc7e6514d5f6b
10658,180371.jpg,981,val,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\10658.jpg,fc7d693415cc12735652441f4030630f95e564758c880466601a9fceaab2df67
10659,040673.jpg,5138,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\10659.jpg,0f11109fb82cdb309972e717eda588370f4df02a93578ce98a095c58d8e75144
10660,010876.jpg,7286,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\10660.jpg,3e309e143d568fbfe736b22294c971544d6345dc2b0160640e76b53ff0d4fe82
10661,099083.jpg,7122,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\10661.jpg,d00b46c87b9249c59a4e05882c95b596820ab77e3a57d1edc174019afab4e282
10662,116958.jpg,7502,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\10662.jpg,5122a49d69044a9d629454f1e6d123af951bb0bc7030e00990782309e064714b
10663,053949.jpg,8453,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\10663.jpg,df43ee762e591bf29e72de0764b39545c803f0aadbcfb81f96e47b771ae3106e
10664,072745.jpg,4000,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\10664.jpg,95544c3f7a3b5bd2a4d1da8a5c8a65a27fd50e7ea2a4035594280471aa53422a
10665,027627.jpg,8341,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\10665.jpg,6a97ad1b4f7ae9b0dbb449433b98edba8a805f0aa7ae94001542d38cafc4fec0
10666,041178.jpg,138,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\10666.jpg,931ee4332183422bc8215789ca0c9b1c3aa19f9d6f0d83f54374f17bcc19f917
10667,096272.jpg,1135,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\10667.jpg,bf774d1138263aff1306fc2258d7704cf114359a5c9c234fe081b3e27b9827b0
10668,103627.jpg,2757,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\10668.jpg,71b75fc1d04b4f527ed12083f9d361a26a79fd979b48d22a8dfcb9e406178ce4
10669,002604.jpg,5391,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\10669.jpg,08d290bb1c5bfc62f115975ab41cbf58f14b9461625b3cd3671974b83edcdefc
10670,133506.jpg,3034,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\10670.jpg,26d2809ac3f20684b053c159423dc26c5f5ceccc19b95000183ed8a4e735eee6
10671,133009.jpg,4181,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\10671.jpg,3f6f89fe514711fd85beab23ce2da4648f495da94654ed42ffd0a3d258f45db9
10672,157388.jpg,4314,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\10672.jpg,a58a9d0e1a32211dfa4cf58f49b46a6702a37f867cd9f0e4661d5773df9e78fa
10673,064956.jpg,436,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\10673.jpg,dd8d3bcf7f02a1ee6bd4f57189be759c4931cfe891de26b87fd4bc1231c452d7
10674,033229.jpg,3058,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\10674.jpg,41ec8f3be78700b12a31e96a6dbe4716a80f6d0ec4311abf176d9457e94f891b
10675,003410.jpg,7271,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\10675.jpg,b8cbc7a3edd013e4d2d504276f8b2b64cf225372d212d169fb53eb7a7ea1e1a5
10676,014708.jpg,8148,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\10676.jpg,e5246b3e93be68e90aa8958ef79d2082669384dace5d17a9ae64a3383a582ea1
10677,035330.jpg,397,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\10677.jpg,29dda51746caf96675e0d5d2170b2bc9a1ba207b272ca8722ac242b8b064c48c
10678,160400.jpg,2887,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\10678.jpg,ede3c06bec709e069fc0389c7a917e6b588bb1b02c316c1e442b8dfed787555d
10679,079027.jpg,4842,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\10679.jpg,3b2245e91c34bd36f40dfa35d6981dd115fa5c3bce4b6f7059c7dcd25df6057c
10680,128753.jpg,2808,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\10680.jpg,19083bec494b8ac1e91ef7068304b28ba6ff5cbcc0c5d42f14f63e9361e63287
10681,070442.jpg,8549,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\10681.jpg,842adfe1cc17265d24c56b1f2713386b6baab5c390b511ac8dd66a9d70849f1b
10682,066765.jpg,6692,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\10682.jpg,8907da3cac330660c2b9f5ba00fd85cf9a5b502e8546ba0d4c156c7d3174ace2
10683,010352.jpg,6662,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\10683.jpg,8a9ca2e19498519c2d294dac7a467ea255c79f5c9d851a407810452fd333628b
10684,180169.jpg,1582,val,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\10684.jpg,d158c770a5828cbcdcd67696b239b5af56b2ba94e6d6bd582a4df3da9893b710
10685,120898.jpg,6145,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\10685.jpg,3fa2e8df365b78a734452a51c0f44643d1d144847eeb789ecb385afbc1af1838
10686,178837.jpg,4834,val,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\10686.jpg,da5406973c2c02739cf7387c0fa7d29930e7c6b73806f8f5ed04218faa823f30
10687,148466.jpg,10093,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\10687.jpg,e9f00da1cf039be50b4d616349f6a6205473a1e3fc081f6d755c6eda51163123
10688,200752.jpg,9988,test,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\10688.jpg,e02f7f11a0cea0d3c85c953429da705b53e8cbf8109e05fc652c419e29e108c4
10689,095222.jpg,873,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\10689.jpg,f75bb65b0d2f31500ceac06b3ec5ab1d517949c2fae7957b892cc3b456a25970
10690,098965.jpg,3084,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\10690.jpg,8c0ca0fb23e484b5fb8eca0c259c279c4f1769c440d8130e5ef3ee6a3ce6bf64
10691,001593.jpg,69,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\10691.jpg,0e3221c94a3a3508779f490317b0fcad7047dd54f23163922adb5310c54ee080
10692,131857.jpg,2602,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\10692.jpg,03dbcf62e52db576f0ff28f303aaaa0ca7d215056a89ec4153eb8a252cc77afb
10693,068552.jpg,126,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\10693.jpg,f0da8ec06c117caed3717978711e533f9e1bfc5efd5e86e6c8528bc65a8dfce0
10694,181768.jpg,2312,val,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\10694.jpg,502f1e1288854c05948751223878f3fb29ccad684592b164f023d2c21fdbc3ef
10695,184451.jpg,8728,test,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\10695.jpg,5c9a91efbcf4b5615251193fd26d7b5be844018aa1438e8d8ea54407ceebb5ee
10696,030265.jpg,3324,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\10696.jpg,6020aa60a6e6bd57f804b6d57d8ea7caa5bc76a598b8664b0911ec6e809d6928
10697,182143.jpg,4064,val,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\10697.jpg,fb866cd5219f825f94e83fab364c06ad1cb523e985249a563b39f9f2c104912a
10698,135741.jpg,8954,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\10698.jpg,7eca31a8e535f0e0f5f184b3b22cdd8921923bd26d8f62849ee3ee04300af8ae
10699,102952.jpg,2921,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\10699.jpg,7cc8a380239641c9554cd3da0a2870dbcc8e7243f0e4a9babb694377efacb637
10700,035868.jpg,320,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\10700.jpg,d2e3897a0aba53c4d11c4ddcac7e6cba4aaab8b8be24ca401122bb050b10c0bf
10701,038572.jpg,4126,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\10701.jpg,8527ba0939557bfb2fa74ef9d429cd96f924b04d997a807f81fdfd3fd7cb28f6
10702,190511.jpg,5159,test,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\10702.jpg,ef3bb500a26eb7603496cc0de5f94bde92886c1d03ff5a87cdd9d507588d2882
10703,117464.jpg,4236,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\10703.jpg,da8b322399a9973edfa333e655f334c7f762c0b46c2afe40bacbb3d54654248a
10704,119296.jpg,6188,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\10704.jpg,68581269dc3e7abd8b307115dad00e68ab52ba59f4d83318bfe68c392232da78
10705,115278.jpg,9144,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\10705.jpg,2398ed21ec972c01f8d6b5d537eed8fae25d0c3de560b7011b0bc3c345e29758
10706,165255.jpg,2745,val,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\10706.jpg,6f30439c2cff4b3a2c7caae1c3ffe8e6c24d7effabc9b47fc7d8bfc73ba538fe
10707,114048.jpg,3989,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\10707.jpg,e9b1a59753c55a12cd8e4dcbd71d5d8bef1a4a0731dd1d875bc7570190c95788
10708,025837.jpg,2297,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\10708.jpg,d0b1492eeea91540e283d76cbca1dc009e81d4a9b81eec6e51ad04a0344cb715
10709,134106.jpg,4385,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\10709.jpg,599f08a540b35c1df609fca07e5ca2ffbb8766623aa1670076155b3081dd0d4c
10710,040635.jpg,96,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\10710.jpg,f689432aff908937b9023080ad3a93dd6d343ae9e590a679a9296661b8927f3b
10711,119000.jpg,6392,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\10711.jpg,0471c90a0a0b21e22da0d4e926c9ed3e65cd6246881c736afe763ee52193fcdb
10712,182851.jpg,5276,test,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\10712.jpg,b1b1edd6e6f2f4a7c4066bb4cbaf31dc9de9798891c1a27aa3acecc0fdc8d8c0
10713,134340.jpg,8721,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\10713.jpg,b2e1cfbf28e5919de34307e8f5df006ce1b7471bef34fa09c934c6522ce7f551
10714,196005.jpg,6294,test,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\10714.jpg,85a32f5a503b1667a718ce6217b2d7091e66079da724dbcae949ef3dd9579f26
10715,017383.jpg,8471,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\10715.jpg,aaba23d260d4a89555ec1caf894d286fef5761a58403842b9d0edfb5e701da9a
10716,194668.jpg,7488,test,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\10716.jpg,7cc5e1dab20199a7ada7fad983ef0c158d7fc95b22e3e8e22fa2a21a99150a68
10717,086793.jpg,3383,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\10717.jpg,8641a1b14ecfaf209dc4488269d67364dddc9145cdb08a9d2f11926bc9606d8c
10718,075404.jpg,9545,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\10718.jpg,d26a03fa5b0b29dbe21d65bec4f07144cec7e390fa7c3b4c76198a9135482c4e
10719,176998.jpg,4423,val,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\10719.jpg,8450b00f6d70df33216b677da6f829a195b5d83792e2d31f62e6d02ef7c8a309
10720,040073.jpg,1614,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\10720.jpg,9d5150a8238fb797fe7d4b0f25d33555565a63c17d4cfa0bdeb39582591597a1
10721,037390.jpg,2702,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\10721.jpg,f94b176a4d4aa6e5440b098b2841947642724ce0b40dbca0a0473516e036dd06
10722,196491.jpg,5676,test,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\10722.jpg,ee9b713c0bac518aaf8c2e8fffab73769c9ff8f22e622a12146e96feda53a45d
10723,129556.jpg,3928,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\10723.jpg,9844638bdd75dac60fe8dcdb6c95b80589eb33c6537eeb124ca42d5911197897
10724,109832.jpg,5787,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\10724.jpg,0df34c8fd2e442c10ea1e89f69f9756bc9f7df907e699aa00bfc8e835e8bc536
10725,186262.jpg,7226,test,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\10725.jpg,d3e9e6271787942c4ff5c8e0e29775ebb882936d9b03faf07db66bdd64bb626c
10726,165777.jpg,2087,val,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\10726.jpg,6ec24c0cac3c00e6a594b591ad0d3555b898aa95ac2c7b9dc62681de8cb9b4dd
10727,030980.jpg,5384,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\10727.jpg,afbff012367e49e233cadc2fcab6e2f4ca498f496eb19b803916c88c66e5099c
